gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,1.616476514251552,1,0,0,0,0,0,0,0,0,-1.4830061822018323,-0.364769208011325,0,1,0,1,0,0,0
0,0,0,0,-1.079985213775199,1,0,1,1,0,0,0,0,0,-0.32002989520154057,-0.867067155222168,0,0,0,0,0,0,1
1,0,0,0,-1.2025516559582332,1,0,0,1,1,1,1,1,1,1.4319001462710816,-0.8689652009825325,0,0,1,0,0,1,0
1,0,1,1,0.676800457514957,1,0,0,1,1,0,1,0,1,0.8495824904406932,0.9743682868243493,0,0,1,0,1,0,0
0,0,0,0,-1.2842626174135892,1,0,0,0,1,0,0,0,1,-0.4759782132871716,-0.9873282174108357,0,0,0,0,0,0,1
1,0,1,0,0.7176559382426351,1,1,1,1,0,0,0,1,1,0.9823044632795283,1.159869154450657,0,0,1,0,1,0,0
0,1,1,1,-0.8348523294091307,0,0,0,0,0,1,0,0,1,-1.1777456446725119,-0.8525007575263485,0,0,0,0,0,0,1
1,1,1,0,-0.017742714855569806,1,0,0,0,0,0,0,1,1,0.5144595090226345,0.08643599576645423,0,0,1,0,1,0,0
1,0,1,1,1.45305459134084,1,0,1,1,1,0,1,1,1,1.2759518281854505,2.1130853915452708,0,1,1,0,1,0,0
1,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-1.4597798369550363,-1.0004159050375339,0,0,0,1,0,0,1
1,0,0,0,0.30910113096585456,0,0,0,1,0,1,0,0,0,-0.9554363401674631,-0.39917680499281377,1,0,0,0,1,0,0
1,0,0,0,-1.120840694502877,1,0,0,1,0,0,0,0,1,-0.4461157693984338,-0.8938163582635821,0,0,0,0,0,1,0
1,0,1,0,1.616476514251552,1,1,1,1,1,1,0,1,0,0.46634779386855674,1.534291786131836,0,1,0,0,0,0,0
0,0,0,0,-1.2842626174135892,1,0,0,0,1,0,1,0,1,0.6853390490526348,-0.9718790077334513,0,0,1,0,0,1,0
0,0,1,0,1.0444997840640593,1,1,1,1,0,1,1,1,1,1.4700577134622466,1.8125982633201452,0,1,1,0,1,0,0
0,0,0,0,-0.34458656067699417,1,1,0,0,0,0,0,0,0,-1.333693962758143,-0.7424361737247547,1,0,0,1,0,0,0
0,1,1,0,-1.2025516559582332,1,0,0,0,0,1,1,0,1,0.6339092845775863,-0.8915651877105918,0,0,1,0,0,0,1
0,0,1,1,1.2079217069747716,1,0,0,0,0,0,0,0,0,-1.4763700835598907,-0.43746877469318785,0,1,0,1,0,0,0
1,0,1,1,1.616476514251552,1,1,0,1,1,1,1,1,0,1.5297826012397227,2.487552163825528,0,1,1,0,1,0,0
0,1,1,0,0.7176559382426351,1,0,0,0,0,0,0,0,1,0.20753994683282853,0.5109802777009758,0,0,1,0,0,1,0
1,0,1,1,1.3713436298854838,1,0,0,0,0,0,0,0,0,-1.4863242315228034,-0.40301703711262077,0,1,0,1,1,0,0
1,0,1,1,0.30910113096585456,1,1,0,0,1,0,0,0,1,0.5443219529113725,0.44364379380711927,0,0,1,0,0,1,0
1,0,1,0,0.30910113096585456,1,1,0,1,0,1,1,0,0,0.197585798869916,0.2800808039226973,1,0,0,0,1,0,0
1,0,1,1,1.4121991106131617,1,0,0,1,1,1,1,1,0,1.27263377886448,2.0341178597942977,0,1,1,0,0,0,0
0,1,0,0,0.9627888226087032,1,1,0,1,1,0,1,1,0,1.3257225680000135,1.5688097346110206,0,0,1,0,0,1,0
0,0,1,1,1.2896326684301276,1,0,0,0,0,0,0,0,0,-1.4796881328808613,-0.4455906449235842,0,1,0,1,0,0,1
1,1,0,0,-0.5080084835877063,1,1,0,0,0,0,1,0,1,0.6488405065219549,-0.23925541453234678,0,0,1,0,0,1,0
1,1,1,0,1.575621033523874,1,0,0,1,1,1,0,1,1,1.0188030058102078,1.9509790414304307,0,1,1,0,1,0,0
1,0,1,1,0.3499566116935326,1,1,1,1,1,0,1,0,1,0.32367167306680916,0.3250159337843467,0,0,0,0,1,0,0
1,0,1,1,1.616476514251552,0,0,1,0,1,1,1,0,0,-0.5274079777622203,0.5472417798437508,0,1,0,0,0,0,1
1,0,1,1,-0.5897194450430624,0,0,0,1,1,0,1,0,0,-0.6103592107864922,-0.6509989227341785,1,0,0,0,1,0,0
1,1,1,0,1.575621033523874,1,0,1,1,0,1,1,0,1,0.2058809221723432,1.2027738167547075,1,0,0,0,0,0,0
1,0,1,0,0.5542340153319228,1,0,1,1,1,1,0,0,0,0.028365283500401555,0.3354331151668115,0,1,0,0,0,0,1
0,0,1,1,0.5542340153319228,1,0,0,0,0,0,0,0,0,-1.478029108220376,-0.6165913257526897,0,1,0,1,0,0,0
1,0,0,0,1.0036443033363813,1,0,0,1,0,1,0,0,1,-0.336620141806395,0.3740782096598113,1,0,0,0,0,0,1
0,0,0,0,1.45305459134084,1,1,0,1,1,0,1,1,1,0.5260726816460328,1.3431850624225918,0,1,0,0,0,1,0
0,0,0,0,-1.2842626174135892,0,0,0,0,0,0,0,0,1,-1.3154446914928033,-0.9984957889776305,0,0,0,0,0,0,1
1,0,1,0,0.22739016951049848,1,0,0,0,0,0,0,0,0,-1.4730520342389197,-0.6814117954990866,0,1,0,1,0,0,0
0,1,1,0,-0.017742714855569806,1,1,0,0,1,0,0,0,0,0.48127901581292576,0.12481624666498468,0,0,1,0,0,0,1
0,0,1,0,-1.2434071366859112,1,0,0,0,0,0,0,0,1,-0.6568119012800844,-0.9699809619730869,0,0,0,0,0,1,0
1,0,0,0,-0.9165632908644868,1,0,0,0,0,0,0,0,0,0.17767750294409096,-0.6849430434253458,0,0,1,0,0,0,1
0,0,1,0,1.616476514251552,1,0,0,0,0,0,0,0,0,-1.5062325274486286,-0.3490551547394712,0,1,0,1,0,0,0
0,0,1,1,1.3304881491578058,1,1,0,1,1,1,1,1,1,1.5264645519187514,2.188786518964454,0,1,1,0,1,0,0
1,0,0,0,-0.4671530028600283,1,1,0,0,0,0,0,1,1,0.6405453832195277,-0.24267631096091047,0,0,1,0,0,1,0
0,0,1,0,1.4121991106131617,1,0,0,0,0,0,0,0,0,-1.4979374041462012,-0.42023187075313473,0,1,0,1,0,0,1
0,0,0,0,-0.8348523294091307,1,1,0,0,0,1,1,1,1,0.36680631423943044,-0.6324378008217781,1,0,0,0,0,0,1
0,1,0,0,-0.30373107994931614,1,1,1,1,0,0,1,1,1,1.2610206062410814,0.16463106703355795,0,0,1,0,0,0,1
0,1,0,0,-0.9982742523198429,1,1,0,0,0,0,0,1,0,0.6770439257502076,-0.7024889315589466,0,0,1,0,0,1,0
1,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-1.504573502788143,-1.0010118031250903,0,0,0,1,0,1,0
0,0,1,1,1.3304881491578058,1,1,0,1,0,1,1,1,1,0.48459706513389694,1.2291698950034953,0,1,0,0,0,0,0
0,1,0,0,-1.2434071366859112,1,0,1,1,0,0,0,0,0,-0.3299840431644531,-0.9636026454062812,0,0,0,0,0,0,1
0,0,1,1,1.2079217069747716,0,0,1,1,0,1,1,0,0,-0.534044076404162,0.3183948439226105,0,1,0,0,0,0,0
1,0,0,0,0.14567920805514237,1,1,0,0,0,0,0,1,1,0.6670897777872951,0.3442833052819987,0,0,1,0,0,1,0
0,0,0,0,0.22739016951049848,1,0,0,0,0,0,0,0,0,-1.5095505767695994,-0.6761149236096976,1,0,0,1,0,0,1
1,0,1,1,1.0036443033363813,1,0,1,1,0,1,0,0,0,-0.17237670041833655,0.5394730344059804,1,0,0,0,0,0,1
1,0,0,0,-0.017742714855569806,1,0,0,0,0,0,0,0,0,-1.4747110588994052,-0.6973024111672533,1,0,0,1,1,0,0
1,0,0,0,0.47252305387656673,1,1,0,0,1,0,0,1,1,0.8495824904406932,0.7838353909031223,0,0,1,0,0,0,1
1,0,0,0,-1.2434071366859112,1,1,0,1,0,0,0,0,1,-0.34491526510882214,-0.9592327260975352,0,0,0,0,0,0,1
0,0,0,0,0.3499566116935326,1,1,1,1,1,1,1,1,1,1.649232376794674,0.9888464033220123,0,0,1,0,0,0,0
0,0,1,1,-0.7531413679537746,1,1,0,1,0,0,0,1,1,0.8661727370455475,-0.45386700725075435,0,0,1,0,0,0,0
0,0,1,0,0.9627888226087032,1,1,0,0,0,0,1,0,1,0.6903161230340908,1.15452814196219,0,0,1,0,0,0,0
0,1,1,0,-1.0391297330475209,1,1,0,0,0,0,0,1,1,0.6554766051638967,-0.7240736845082065,0,0,1,0,0,1,0
1,0,0,0,-0.8757078101368088,1,0,0,0,0,0,0,0,1,-1.4713930095784342,-0.9048515080331423,0,0,0,1,1,0,0
0,0,0,0,-0.7939968486814527,1,0,0,0,0,0,0,0,0,-1.4796881328808613,-0.8889829626645147,1,0,0,1,0,0,1
0,0,1,0,1.575621033523874,1,1,0,1,1,0,1,1,1,1.3389947652838974,2.325225110715297,0,1,1,0,0,0,0
1,0,0,0,-0.4262975221323503,1,1,0,0,0,0,0,0,1,-1.3253988394557157,-0.7918074337937672,0,0,0,1,1,0,0
1,0,0,0,0.3908120924212107,1,1,1,1,1,0,0,1,1,1.1349347320441883,0.8877644314328406,1,0,1,0,0,1,0
0,0,0,1,-0.7122858872260965,1,0,0,0,0,0,0,0,0,-1.4979374041462012,-0.8901526885400881,1,0,0,1,0,0,1
1,0,1,1,1.493910072068518,1,0,0,1,0,1,1,0,1,0.9076483535576835,1.8511109360159104,0,1,1,0,0,0,1
0,0,1,1,-0.3854420414046722,1,0,0,0,1,0,0,0,1,0.34855704297409074,-0.2579268879424427,0,0,1,0,1,0,0
1,0,0,0,-0.5488639643153844,1,0,0,1,0,0,0,0,1,0.30044532782001293,-0.38081431577626557,0,0,1,0,1,0,0
0,0,1,1,1.2487771877024496,1,0,1,0,0,0,0,0,1,-0.46934211464523,0.412281898162029,0,1,0,0,0,0,0
1,0,1,1,1.45305459134084,1,0,0,0,1,1,1,1,1,0.2705828839312754,1.1767970741971625,0,1,0,0,0,0,0
1,0,1,0,-1.2842626174135892,1,0,0,0,0,0,1,0,1,0.5227546323250617,-0.9740418970882849,0,0,1,0,0,1,0
0,0,1,0,-0.5897194450430624,0,0,0,0,1,0,1,0,1,-0.8542358358778516,-0.713921346720211,0,0,0,0,0,1,0
0,0,1,0,1.575621033523874,0,0,0,1,1,1,1,1,0,-0.21717036625144343,0.8204279475389838,0,1,0,0,0,0,0
0,0,1,1,-0.7122858872260965,1,0,0,0,0,0,0,0,0,-1.4747110588994052,-0.8613068070424575,1,0,0,1,1,0,0
1,0,1,1,-0.9982742523198429,1,0,0,0,0,0,0,0,0,-1.4962783794857157,-0.9521040193463993,0,1,0,1,0,0,1
1,1,0,0,-0.4671530028600283,1,0,0,0,1,0,1,1,1,1.061937646982829,-0.11341056656028183,0,0,1,0,0,0,0
0,0,0,0,-1.079985213775199,1,1,0,1,0,0,1,0,1,0.8280151698543823,-0.7656541288399094,0,0,1,0,0,1,0
1,1,1,0,1.493910072068518,0,0,0,0,1,0,0,0,1,-1.1611553980676577,-0.06750434351891113,1,0,0,0,1,0,0
1,0,1,1,1.45305459134084,0,0,1,1,1,1,0,1,1,-0.27855427868940463,0.7332723346589972,0,1,0,0,0,0,1
0,0,1,0,-1.2842626174135892,1,0,0,0,0,0,0,0,1,-1.4763700835598907,-1.0006366080329252,0,0,0,1,0,0,0
1,0,1,1,1.2079217069747716,1,0,0,0,0,0,0,0,0,-1.4879832561832886,-0.4601349723198646,1,0,0,1,0,0,0
1,0,1,1,0.22739016951049848,1,1,0,1,1,0,1,1,0,0.46966584318952787,0.2539495692683787,1,0,0,0,1,0,0
1,0,0,0,-1.120840694502877,1,1,0,1,1,0,0,0,1,0.6803619750711782,-0.822374798655449,0,0,1,0,0,1,0
1,1,1,0,-1.2025516559582332,1,1,0,0,0,0,1,1,1,0.9889405619214696,-0.8862021049225856,0,0,1,0,0,1,0
0,0,0,0,0.5133785346042448,1,1,1,1,1,1,1,1,1,1.6873899439858393,1.2528292561094325,0,0,1,0,0,1,0
0,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-1.4548027629735798,-1.0003496941389167,0,0,0,1,0,0,1
0,1,0,0,-0.9574187715921648,1,0,0,0,1,0,0,0,0,0.3551931416160326,-0.7282449711211002,0,0,1,0,1,0,0
0,0,1,0,-0.5080084835877063,1,0,0,0,0,0,0,0,1,0.1660643303206926,-0.32967743174412345,0,0,1,0,0,0,0
0,1,0,0,0.8810778611533472,1,1,0,1,0,0,0,0,1,0.4879151144548676,0.9194573815710176,0,0,1,0,0,1,0
1,0,0,0,-0.5080084835877063,1,0,0,0,0,0,0,0,1,-1.4962783794857157,-0.8244714771116655,0,1,0,1,0,0,1
1,0,0,0,0.6359449767872789,1,1,0,1,1,0,1,1,1,1.4368772202525377,1.2272056383445136,0,1,1,0,0,0,0
1,1,1,0,0.8810778611533472,0,0,0,0,0,0,0,0,1,-1.3220807901347449,-0.40718832372551456,0,0,0,0,0,0,0
0,0,0,0,-1.2842626174135892,1,1,0,0,0,0,0,0,1,-0.4875913859105697,-0.9874827095076094,0,0,0,0,0,1,0
0,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-0.696628493131735,-0.9902635672495385,0,0,0,0,0,1,0
1,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-1.5012554534671723,-1.000967662526012,0,0,0,1,0,0,1
1,0,0,0,0.6359449767872789,1,0,0,0,0,0,0,0,0,-1.4879832561832886,-0.5662048319048776,1,0,0,1,0,0,0
0,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,1,-1.5012554534671723,-1.000967662526012,0,0,0,1,0,0,1
0,0,1,0,0.18653468878282042,1,1,0,1,0,1,0,1,0,0.24237946470302263,0.16383653625014974,1,0,0,0,0,0,1
1,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-1.5161866754115412,-1.001166295221864,0,0,0,1,0,0,1
1,0,1,1,0.26824565023817654,1,1,0,0,0,0,0,0,0,-1.3137856668323176,-0.5735101010523265,0,1,0,1,0,0,1
0,0,0,0,-1.161696175230555,1,0,0,0,0,0,1,0,0,-0.3084167225781425,-0.9092434976414273,0,0,0,0,1,0,0
0,0,1,1,0.02311276587210824,1,1,0,0,0,0,0,0,0,-1.348625184702512,-0.6563399352226457,1,0,0,1,1,0,0
1,0,0,0,-0.5897194450430624,1,0,0,0,0,0,0,0,0,-1.5112096014300849,-0.8633372746000567,0,0,0,1,0,0,1
1,0,1,0,-1.161696175230555,1,0,0,0,0,1,0,0,0,-0.4892504105710553,-0.930430985198983,0,0,0,0,0,0,1
1,0,0,1,0.9627888226087032,1,0,0,0,0,0,0,0,1,-1.4465076396711527,-0.46284961916317635,1,0,0,1,0,0,1
0,0,0,0,-0.6305749257707405,1,0,0,0,0,0,0,0,1,0.17270042896263443,-0.5044079931953402,0,0,1,0,0,1,0
1,0,0,0,0.7176559382426351,1,0,1,1,1,1,0,0,1,0.8396283424777802,0.9985573351192254,1,0,1,0,1,0,0
1,0,1,1,1.616476514251552,1,0,0,0,0,0,0,0,0,-1.4763700835598907,-0.3911211456610348,0,1,0,1,0,0,0
1,0,0,0,-0.9165632908644868,1,1,0,0,0,0,0,0,0,0.3402619196716636,-0.6625196190935995,0,0,1,0,0,1,0
0,0,1,1,-0.30373107994931614,1,0,0,0,0,0,0,0,0,-1.4830061822018323,-0.7950517678260179,0,1,0,1,0,0,1
0,0,1,0,1.575621033523874,1,1,0,0,0,0,0,0,0,-1.318762740813774,-0.18253474471680714,0,1,0,1,1,0,0
0,0,1,1,-0.5080084835877063,1,1,0,0,0,0,0,0,1,-1.3021724942089197,-0.7856277499228135,0,0,0,1,0,0,0
1,0,1,0,-0.7531413679537746,1,1,0,0,0,0,1,0,1,0.7069063696389452,-0.4642179777346019,0,0,1,0,0,1,0
1,0,0,1,1.2079217069747716,1,0,1,1,0,0,0,0,0,-0.28684940199183184,0.5300048759036975,1,0,0,0,0,0,0
1,0,0,1,-0.9982742523198429,0,0,0,0,0,0,0,0,0,-1.3038315188694052,-0.9146065804294337,0,0,0,0,0,0,1
1,1,0,0,0.8810778611533472,1,1,0,1,0,0,0,1,1,0.8379693178172949,1.1673289156948798,0,0,1,0,0,1,0
0,0,0,0,1.1670662262470934,1,1,1,1,1,1,1,1,1,1.7852723989544796,2.2416669566601866,1,0,1,0,0,1,0
0,0,1,1,1.4121991106131617,0,0,0,1,1,1,1,1,1,-0.17403572507882212,0.8018888959261227,0,1,0,0,0,1,0
1,1,0,0,0.676800457514957,1,1,1,1,1,1,0,1,0,0.5492990268928286,0.7829084383224792,0,1,0,0,1,0,0
1,0,1,0,1.3713436298854838,1,1,1,1,1,1,1,1,0,0.8927171316133145,1.6723415097490346,0,1,0,0,0,0,0
1,0,1,0,0.5950894960596009,1,1,0,1,1,0,1,1,1,1.3041552474137028,1.2570888239204827,0,0,1,0,0,1,0
1,0,0,0,-0.4671530028600283,0,0,0,1,0,1,0,0,1,-0.9554363401674631,-0.6652342659369112,0,0,0,0,0,0,1
1,0,0,0,0.758511418970313,1,0,0,1,1,0,1,1,1,1.1349347320441883,1.214272442814589,0,0,1,0,0,1,0
0,1,0,0,-0.4262975221323503,1,0,1,1,0,0,0,0,0,0.560912199516227,-0.20584098103011836,0,0,1,0,0,1,0
1,0,0,0,-1.2025516559582332,1,0,0,0,0,0,0,0,0,-1.4630978862760071,-0.9842163051758196,0,0,0,1,0,0,1
0,0,0,0,1.2896326684301276,1,1,0,1,1,1,1,1,1,1.516510403955839,2.1108121506927415,0,1,1,0,1,0,0
0,0,0,0,1.4121991106131617,0,0,0,0,1,1,1,1,1,-0.37809575831853093,0.5702611022630534,0,0,0,0,1,0,0
1,0,1,0,1.616476514251552,1,1,0,0,0,0,0,0,0,-1.307149568190376,-0.2163464436107398,0,1,0,1,0,0,1
1,0,0,1,0.18653468878282042,1,0,1,1,0,1,0,0,0,-0.1109927879803753,0.006673933232072697,0,1,0,0,1,0,0
0,1,1,0,0.18653468878282042,1,0,0,0,0,0,0,0,0,-1.4995964288066868,-0.6883418695543704,1,0,0,1,0,0,1
1,1,0,0,0.3499566116935326,1,1,0,0,1,0,1,1,1,1.1150264361183633,0.8389007882532279,0,0,1,0,0,1,0
1,0,1,0,1.3304881491578058,1,1,1,0,1,0,1,1,1,1.3091323213951593,1.9976797952552097,0,0,1,0,0,1,0
1,0,1,0,0.5950894960596009,1,0,0,0,0,0,0,0,0,-1.4896422808437741,-0.5933733706375349,1,0,0,1,0,0,0
0,0,0,0,-0.26287559922163806,1,1,0,0,0,0,0,0,1,0.33694387035069284,-0.1996392268596255,0,0,1,0,0,0,0
1,0,0,0,-0.9574187715921648,1,1,0,0,0,0,1,0,1,0.6820209997316636,-0.6747465650382722,0,0,1,0,0,1,0
0,0,1,1,1.1262107455194155,1,0,0,1,1,1,1,1,1,0.5244136569855471,1.1739058649575376,0,1,0,0,0,0,0
1,1,1,0,-1.2842626174135892,1,1,0,0,0,0,1,0,1,0.7052473449784599,-0.9716141641389817,0,0,1,0,0,1,0
0,0,0,0,1.2079217069747716,0,0,0,1,1,0,0,1,1,-0.7032645917736766,0.2036954972178012,0,1,0,0,1,0,0
0,0,0,0,-1.079985213775199,1,0,0,0,0,0,0,0,1,0.1478150590553529,-0.8249128831024479,0,0,1,0,0,0,1
0,0,0,0,0.8402223804256691,1,1,1,1,1,0,1,0,0,1.1216625347603046,1.3350852624917346,1,0,1,0,0,0,1
0,0,1,0,-0.017742714855569806,1,0,1,0,0,0,0,0,1,0.3551931416160326,0.01653935712605951,0,0,1,0,0,0,0
1,0,0,0,1.4121991106131617,1,1,1,1,1,1,1,1,1,1.7769772756520525,2.435201413318734,1,0,1,0,0,0,0
0,0,0,0,-0.7122858872260965,1,1,0,0,0,0,0,0,1,-1.307149568190376,-0.8332113157291573,0,0,0,1,1,0,0
1,0,0,0,0.676800457514957,0,0,0,0,1,0,0,0,1,-1.1478832007837738,-0.3681901044398887,0,0,0,0,0,0,0
0,0,1,1,-0.4262975221323503,1,0,0,1,0,1,0,0,0,-0.32002989520154057,-0.477239454462683,0,0,0,0,0,1,0
1,0,1,0,1.2896326684301276,1,1,0,1,0,1,1,1,1,1.342312814604868,2.002292487858886,0,1,1,0,0,1,0
1,0,0,0,-0.4671530028600283,1,1,0,1,0,0,0,0,1,0.5824795201025373,-0.19173805962462045,0,0,1,0,0,1,0
0,1,1,0,-0.8348523294091307,1,1,0,1,1,0,1,0,1,1.1050722881554502,-0.5416185182182974,0,0,1,0,0,1,0
0,0,1,0,0.4316675731488887,1,1,1,1,0,0,0,1,1,0.9723503153166152,0.8033896762947831,0,0,1,0,0,1,0
1,0,1,1,1.3713436298854838,1,0,0,0,0,0,0,0,1,-1.4747110588994052,-0.4095057051771222,1,0,0,1,0,1,0
0,0,1,0,0.47252305387656673,1,1,0,0,0,0,1,1,1,1.0387113017360328,0.916742734727706,0,0,1,0,0,1,0
0,1,0,0,-0.6305749257707405,1,0,0,0,0,0,0,0,0,-1.4647569109364926,-0.8636683290931435,1,0,0,1,0,0,1
0,0,0,0,-1.2842626174135892,1,1,0,0,0,0,0,0,1,-0.4875913859105697,-0.9874827095076094,0,0,0,0,0,0,1
1,1,0,0,0.758511418970313,1,1,0,0,1,0,1,1,1,1.0951181401925376,1.1591629048654053,0,0,1,0,0,1,0
1,0,0,0,-0.9574187715921648,1,0,0,0,0,0,0,0,0,-1.478029108220376,-0.930806180291148,0,0,0,1,0,0,1
0,0,0,0,1.2896326684301276,1,1,0,0,1,0,1,1,1,1.1697742499143824,1.7510441979055382,1,0,1,0,1,0,0
1,0,1,0,-0.9982742523198429,1,0,1,0,0,0,0,0,1,0.33860289501117824,-0.7191078671119043,0,0,1,0,0,0,1
1,0,1,1,1.0036443033363813,1,1,0,0,0,0,0,0,1,0.315376549764382,0.7641266134146877,0,0,1,0,0,1,0
0,0,0,0,1.0853552647917375,1,1,1,0,0,1,0,1,0,0.12956578779001315,0.7873445685298424,1,0,0,0,0,0,0
1,0,1,0,1.2896326684301276,1,1,1,0,0,0,1,0,1,0.04495553010525593,0.9292786648659263,1,0,0,0,1,0,0
0,0,1,1,-1.2842626174135892,1,0,0,0,0,0,0,0,1,-1.5062325274486286,-1.0010338734246294,0,0,0,1,0,0,1
0,0,1,1,1.616476514251552,1,1,1,0,1,1,1,1,1,0.7002702709970038,1.6877245085278016,0,1,0,0,1,0,0
1,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,1,0,0.5210956076645764,-0.9740639673878242,0,0,1,0,0,1,0
1,1,0,0,0.758511418970313,1,1,0,0,0,0,0,0,0,-1.3204217654742594,-0.45311661706642425,1,0,0,1,0,0,0
0,0,1,0,0.3908120924212107,1,1,0,0,1,1,0,0,1,0.6471814818614695,0.5743441076777908,0,0,1,0,0,1,0
0,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-1.4763700835598907,-1.0006366080329252,0,0,0,1,1,0,0
0,0,1,0,0.9627888226087032,1,1,0,0,1,1,1,1,0,1.2742928035249652,1.5259933535051269,0,1,1,0,0,0,0
1,0,0,0,0.26824565023817654,1,1,1,1,0,0,1,1,1,1.3804703817960333,0.7739699670091355,0,0,1,0,0,1,0
1,0,0,1,-0.30373107994931614,0,0,1,0,0,0,1,0,1,-0.8011470467423175,-0.5811905652919405,1,0,0,0,1,0,0
1,1,1,1,1.575621033523874,1,1,0,1,1,1,0,1,1,0.26892385927079004,1.2590751508790035,1,0,0,0,0,0,0
1,0,0,0,-0.9165632908644868,1,0,0,0,0,0,0,0,0,-0.6236314080703756,-0.7923812615817843,0,0,0,0,0,0,1
1,0,0,0,0.30910113096585456,1,1,0,0,0,0,1,0,1,0.6670897777872951,0.4775217035996692,0,0,1,0,0,1,0
1,0,1,1,1.45305459134084,1,1,0,0,0,0,0,0,1,-1.3536022586839682,-0.27496515918664377,0,1,0,1,0,0,0
1,0,1,1,1.1670662262470934,1,0,0,0,0,0,0,0,0,-1.4730520342389197,-0.4682347722507218,1,0,0,1,0,0,1
1,0,1,1,1.493910072068518,1,1,1,0,1,1,1,1,0,0.7334507642067126,1.7245156978595158,0,1,0,0,0,0,0
0,0,0,0,-0.0994536763109259,1,0,1,1,1,1,1,1,0,0.6820209997316636,0.1073365694300013,1,0,0,0,0,0,0
1,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-0.6169953094284338,-0.9892041928716608,0,0,0,0,1,0,0
0,0,0,0,-0.4262975221323503,1,0,0,0,0,0,0,0,1,-1.5112096014300849,-0.827495108148525,1,0,0,1,0,0,1
1,0,1,1,0.22739016951049848,1,1,0,0,1,1,1,0,1,0.9988947098843826,0.5866372645210808,0,1,1,0,0,0,0
0,0,0,0,-1.2025516559582332,1,1,0,0,0,0,0,0,0,0.3468980183136054,-0.902776899876465,0,0,1,0,0,1,0
1,0,0,0,-1.2842626174135892,0,0,0,0,0,0,0,1,1,-0.9736856114328029,-0.9939493072725718,0,0,0,0,0,1,0
1,0,0,0,0.3499566116935326,1,0,0,1,0,1,1,0,1,0.8213790712124405,0.6367368444748843,1,0,1,0,0,1,0
0,0,1,0,-1.0391297330475209,1,0,1,0,0,0,0,0,1,-0.4809552872686281,-0.8528538823189745,0,0,0,0,0,0,0
0,0,1,1,1.45305459134084,1,1,0,1,0,1,1,1,1,1.292542074790305,2.0976582521674256,0,1,1,0,1,0,0
1,0,0,0,-1.120840694502877,1,0,0,0,1,1,1,0,1,-0.028041554956103422,-0.8691859039779236,0,0,0,0,1,0,0
1,0,1,1,0.3499566116935326,1,1,0,0,1,1,1,1,1,1.2543845075991396,0.8502007816172578,1,0,1,0,0,1,0
0,0,1,1,0.10482372732746434,1,1,0,0,0,0,0,0,1,-1.2955363955669779,-0.6200342924807926,0,0,0,1,0,1,0
1,0,0,0,-0.5488639643153844,1,1,0,0,0,0,0,1,1,0.7035883203179745,-0.33316453907130444,0,0,1,0,0,0,0
1,0,0,1,1.493910072068518,1,1,1,1,1,1,1,0,1,0.4862560897943823,1.4192613849339402,0,1,0,0,1,0,0
1,0,1,1,0.5133785346042448,1,1,1,1,0,1,1,0,0,0.30044532782001293,0.4783824452816948,0,1,0,0,1,0,0
1,0,1,1,1.4121991106131617,1,0,1,0,1,1,0,1,0,0.10136236856176044,1.0330752835984098,0,1,0,0,0,0,1
0,0,1,1,1.1670662262470934,1,1,1,1,1,1,0,1,1,0.48459706513389694,1.118222499220337,1,0,0,0,0,1,0
1,0,0,0,-0.34458656067699417,1,1,0,1,1,0,0,0,1,0.6654307531268092,-0.10524455573080715,0,0,1,0,0,0,0
0,0,1,0,-0.4262975221323503,1,0,0,0,0,0,0,0,1,0.1478150590553529,-0.3236522399699435,0,0,1,0,0,1,0
0,0,1,0,1.2487771877024496,1,1,0,0,0,1,0,0,1,0.5443219529113725,1.1820277351879342,1,0,1,0,1,0,0
0,0,0,0,-1.2842626174135892,0,0,0,0,0,0,1,0,1,-0.9637314634698904,-0.993816885475337,0,0,0,0,0,1,0
0,0,0,0,-0.34458656067699417,1,1,0,1,1,0,1,1,1,1.3058142720741885,0.09155630525953015,0,0,1,0,0,1,0
0,0,0,0,0.26824565023817654,1,0,1,0,1,1,1,0,1,1.020462030470693,0.6204489634150133,1,0,1,0,0,1,0
1,0,1,1,1.2487771877024496,1,1,0,1,0,0,0,1,1,0.8811039589899161,1.5349759654175488,1,0,1,0,0,1,0
