gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,1.6084834273893616,1,1,1.3119370515834547,2.196234009256102,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
1,1,0,0,-1.1188008067964355,1,0,-0.48001891852301065,-0.9061483373985696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.10115743583158582,1,1,1.013277723232377,0.24198778438206545,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.4268033145403377,1,1,1.1791995723163091,0.05011952999654442,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,1.3235432835192036,1,1,1.3119370515834547,1.9806566341913634,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0.6722515261016999,1,1,0.6482496552477268,0.7047546954171665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.7931549280876836,1,1,0.5486965457973676,-0.592222017294113,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0.8757802002946699,1,0,1.4778589006673868,1.6724380653615334,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,0.9978974048104517,1,0,-1.4755500130266026,-0.5171431351432569,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2816237461508113,1,0,-0.679125137423729,-0.990886490937255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1.5677776925507676,1,0,0.8473558741484452,1.7501512942545248,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-1.2816237461508113,1,1,-0.5463876581565834,-0.9891302597758315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1.5270719577121736,1,0,0.48232780616379484,1.4169064313744093,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0,1,0,0.7943687306174818,0,0,0.050930998545571676,0.45185740817217773,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,0.9571916699718578,1,0,0.8473558741484452,1.2360146217477854,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.8745663977648716,0,1,-1.176890684675525,-0.8582910382497783,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1188008067964355,1,0,-1.508734382843389,-0.9632258501448344,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.8338606629262776,0,0,-1.0109688355915931,-0.8161414903756135,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.0780950719578415,1,1,0.8805402439652316,-0.8104337391009869,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-1.2409180113122174,1,1,0.48232780616379484,-0.9403948450463284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0.7129572609402939,1,0,1.2787526817666683,1.252259759990953,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,1,0,0.346605647392948,1,1,0.5155121759805812,0.499714707320969,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1.4456604880349857,1,1,0.7146183948812996,1.572332889160392,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,-0.4268033145403377,1,1,0.5155121759805812,-0.2611724433657769,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,0.7536629957788878,1,1,1.3783057912170276,1.4037346976637328,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,-0.10115743583158582,1,1,0.11729973817914446,-0.1154052569676236,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
1,0,0,0,0.30589991255435406,1,1,0.8141715043316587,0.5212285390484073,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
1,0,1,0,1.3235432835192036,1,1,1.1460152024995227,1.7764947616758777,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1,1,1,1,1.4456604880349857,1,0,-1.508734382843389,-0.4864090898183451,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-0.9152721326034655,1,1,-0.1813595901719331,-0.7300861634658603,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1.2828375486806096,1,1,0.9800933534155908,1.6013107033238803,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,0,0,0,1.0386031396490458,1,1,1.3783057912170276,1.6878050880239894,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,1,-0.7117434584104956,1,1,-1.508734382843389,-0.9052702218178578,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,1.5677776925507676,1,1,1.3783057912170276,2.1874528534489843,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
0,0,0,1,-1.1595065416350294,1,1,1.1128308326827363,-0.8363381487319841,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,1.6084834273893616,1,0,0.7146183948812996,1.7778119350469455,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.30468611002455576,1,1,0.9800933534155908,0.026849467107682604,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0.46872285190873,1,1,0.415959066530222,0.5137645566123573,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
1,0,0,0,-1.1188008067964355,1,0,0.34959032689664926,-0.8380943798934076,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,0,0.020959768684196134,1,1,-0.679125137423729,-0.36830254421261244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,-1.2816237461508113,1,1,-0.5132032883397971,-0.9886912019854757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.7524491932490895,1,1,0.913724613782018,-0.42318476800709787,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.5082147842175256,1,0,-1.4755500130266026,-0.8161414903756135,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.9966836022806536,1,1,0.050930998545571676,-0.7559905730968575,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-1.2002122764736234,0,0,-1.176890684675525,-0.9689336014194608,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1.4049547531963917,1,1,-1.508734382843389,-0.44645483089595966,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,1.6084834273893616,1,1,0.747802764698086,1.82742546535716,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,0,0,-1.2816237461508113,1,1,0.21685284762950366,-0.9790319305976461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.30589991255435406,1,1,0.21685284762950366,0.23979249543028605,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0,1,1,1.1200146093262338,1,0,-1.3759969035762434,-0.3489840014369536,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,0.9571916699718578,0,1,-0.679125137423729,0.11553914075957104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,-0.3453918448631497,1,0,0.6150652854309404,-0.11760054591940303,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,1.6084834273893616,1,0,0.11729973817914446,1.1214205384648999,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,-0.8338606629262776,1,0,-1.508734382843389,-0.9215153600610255,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,1,0.7943687306174818,0,0,-0.679125137423729,-0.010909502862923366,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,1,0,-1.1595065416350294,0,1,-1.3096281639426706,-0.9667383124676815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-1.0780950719578415,1,1,-0.5132032883397971,-0.8806829855579283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.0780950719578415,0,1,-0.5795720279733698,-0.8762924076543694,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,1.3642490183577978,1,0,1.5110432704841732,2.252872464212011,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,1,1,1.5677776925507676,1,0,-1.508734382843389,-0.40518339860250663,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,-0.8338606629262776,1,0,-1.508734382843389,-0.9096607997214167,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-1.2002122764736234,1,1,0.31640595707986285,-0.9096607997214167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,-0.7931549280876836,1,1,-0.2809126996222923,-0.674764881881019,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.8350744654560759,1,1,1.3119370515834547,1.4335906274079329,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-0.8745663977648716,1,0,-1.4755500130266026,-0.9061483373985696,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,-0.7931549280876836,1,1,0.6814340250645132,-0.4767498184305156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.8745663977648716,1,0,-1.3096281639426706,-0.9026358750757225,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,0,0,-0.8338606629262776,1,1,1.1460152024995227,-0.4666514892523303,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0.020959768684196134,1,0,-1.4755500130266026,-0.7379892036922662,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,1,1.2421318138420157,1,0,-1.508734382843389,-0.4556750444934332,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0,0,0,-0.7931549280876836,1,1,0.28322158726307645,-0.5904657861326894,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.5896262538947137,1,0,-0.31409706943907867,-0.5456818915163894,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,1,0,0,-1.0780950719578415,1,0,0.31640595707986285,-0.8196539526984605,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0.5501343215859179,1,1,0.5155121759805812,0.5725983005200457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.9152721326034655,1,1,0.48232780616379484,-0.6207607736672454,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.06166550352279012,1,1,0.18366847781271725,0.050558587786900304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,1.4049547531963917,1,0,-1.3096281639426706,-0.2761004082378769,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.1595065416350294,1,1,0.31640595707986285,-0.8789267543965048,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.5082147842175256,1,1,0.11729973817914446,-0.38849920256898307,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1,0,1,0,-1.2816237461508113,1,0,0.18366847781271725,-0.9794709883880021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,0,-1.4755500130266026,-1.0014238779057962,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.7524491932490895,1,0,0.34959032689664926,-0.5601707985981335,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0.5501343215859179,1,1,0.6482496552477268,0.7275857005156725,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,-0.7524491932490895,1,0,0.15048410799593087,-0.59573447961696,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,-0.9966836022806536,1,0,-1.508734382843389,-0.9417120184173962,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.9966836022806536,1,1,-0.6459407676069426,-0.817897721537037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0.14307697319997809,1,1,0.9800933534155908,0.5317659260169485,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-1.1188008067964355,1,1,0.48232780616379484,-0.8596082116208459,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-0.4268033145403377,1,1,-0.44683454870622424,-0.4692858359944656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0.387311382231542,0,0,-1.0441532054083793,-0.37576652664866245,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,1,1,-1.0780950719578415,1,0,-1.508734382843389,-0.9566399832894962,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,0,-0.2639803751859618,1,1,0.6814340250645132,-0.047351299462461686,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.9978974048104517,0,1,-0.8450469865076611,-0.08335403827164413,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.387311382231542,1,0,0.5155121759805812,0.47161500873819245,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
0,0,0,0,-1.2816237461508113,1,1,0.48232780616379484,-0.9755194682747992,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,-0.6710377235719016,1,1,0.8805402439652316,-0.33405603656485355,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.5896262538947137,1,1,1.013277723232377,-0.27302700370538574,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,-0.4268033145403377,1,1,0.15048410799593087,-0.3318607476130741,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,1,1,0.9571916699718578,1,1,-1.342812533759457,-0.40210999407001546,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.1595065416350294,1,1,0.11729973817914446,-0.8956109504300284,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,0,-0.2639803751859618,1,0,-1.508734382843389,-0.7889199073735487,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,0,0,0.06166550352279012,0,1,-0.2809126996222923,-0.23526803373477978,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.2639803751859618,1,0,-0.5132032883397971,-0.4670905470426862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.2639803751859618,1,1,0.15048410799593087,-0.2133151442169856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.019745966154397852,1,1,1.2123839421330955,0.4536136393336012,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-1.1595065416350294,1,1,0.6482496552477268,-0.8473145934908812,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,0.31640595707986285,-0.9777147572265785,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,-1.0373893371192475,1,1,0.6482496552477268,-0.742818839386181,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0.8350744654560759,1,0,-1.4755500130266026,-0.561927029759557,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-1.2002122764736234,0,0,-1.1437063148587385,-0.9742022949037314,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,1.4049547531963917,1,0,-1.508734382843389,-0.4346002705563508,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.7129572609402939,1,1,1.013277723232377,1.0660992568800585,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.9559778674420595,1,0,-1.4755500130266026,-0.9285402847067196,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-1.2409180113122174,1,1,-0.679125137423729,-0.9750804104844433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,-1.2816237461508113,0,0,-1.3096281639426706,-0.9992285889540168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.428017117070136,1,1,1.3119370515834547,0.944041191161123,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,1.5270719577121736,0,0,-0.5463876581565834,0.5010318806920366,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,1,1.5677776925507676,1,0,-1.508734382843389,-0.4007928206989478,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,0.46872285190873,1,1,0.913724613782018,0.7995911781340374,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.2409180113122174,1,0,0.18366847781271725,-0.9487369430630902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.1595065416350294,1,0,0.415959066530222,-0.8762924076543694,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,-1.2002122764736234,1,1,-0.31409706943907867,-0.9425901339981079,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,-0.1825689055087738,1,0,-0.015437741088001118,-0.19048413911847967,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,-0.1418631706701798,1,1,0.34959032689664926,-0.01661725413754985,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,-1.2816237461508113,1,1,0.18366847781271725,-0.9794709883880021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-0.9559778674420595,1,1,1.1460152024995227,-0.606710924375857,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1.5677776925507676,1,1,1.4446745308506004,2.2967782432475996,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,1,0,0.346605647392948,1,1,0.28322158726307645,0.3074073951450921,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,0,0.9571916699718578,1,0,1.1791995723163091,1.4546654013450153,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,0,-1.2816237461508113,0,1,-1.3096281639426706,-0.9992285889540168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.7943687306174818,0,0,-0.8450469865076611,-0.13999249322755308,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,1.4049547531963917,1,1,1.245568311949882,2.013146910677699,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.1418631706701798,1,0,-1.508734382843389,-0.7669670178557545,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,0.387311382231542,1,1,0.08411536836235807,0.25515951809274195,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,0,0,-0.6710377235719016,1,1,-0.48001891852301065,-0.6756429974617307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.7524491932490895,0,1,-1.1105219450419521,-0.8262398195537988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-0.5896262538947137,1,1,0.31640595707986285,-0.4420642529924008,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-0.8338606629262776,1,1,1.1460152024995227,-0.48333568528585386,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.26519417771576004,1,0,-1.508734382843389,-0.6629103215414102,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,-0.019745966154397852,1,1,0.15048410799593087,0.020263600252344353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1.2014260790034217,0,1,-0.7123095072405154,0.13924826143878874,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2816237461508113,1,0,-1.4755500130266026,-1.0014238779057962,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0.5094285867473239,1,0,-0.08180648072157391,0.21520525917035657,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1,0,0,0,-0.6710377235719016,1,1,0.5155121759805812,-0.46226091134877145,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,1,-0.08180648072157391,-0.9829834507108491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,0,1.6084834273893616,1,1,0.913724613782018,1.967484900480687,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,-1.2002122764736234,0,1,-0.9777844657748066,-0.9667383124676815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.1418631706701798,1,0,-0.2145439599887195,-0.24887882523581215,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1,0,1,1,-0.7117434584104956,1,0,-1.508734382843389,-0.8644378473147606,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,1,1,1,1.4456604880349857,1,1,1.411490161033814,2.2296024013231492,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,1,-1.3223294809894055,0,0,-0.2809126996222923,-0.39684130058574485,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,1,1,1,-0.4268033145403377,1,0,0.6814340250645132,-0.14921270682502663,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,0.6482496552477268,-0.9733241793230197,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.5094285867473239,1,0,0.28322158726307645,0.4601995061889395,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,0,0,0,-0.2639803751859618,1,1,0.7809871345148723,-0.011787618443635134,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,1.6084834273893616,1,1,0.8805402439652316,1.8937231917008985,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,1.4049547531963917,1,1,1.5442276403009596,2.3121452659100554,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.9152721326034655,1,1,1.013277723232377,-0.561927029759557,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,1,0.8141715043316587,-0.9711288903712403,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.7536629957788878,0,1,-1.1437063148587385,-0.33888567225876826,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,-1.2816237461508113,1,1,0.9469089835988044,-0.9693726592098167,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.9571916699718578,1,1,-1.3096281639426706,-0.42757534591065666,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,1.6084834273893616,1,1,1.013277723232377,2.0430028404218987,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,-0.9152721326034655,1,1,-1.342812533759457,-0.9109779730924843,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-0.4268033145403377,1,0,-1.4755500130266026,-0.8016525832938693,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
